CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES_BC,FXM_BC,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,1648,2,2,146,17,15,39,21,68,400,11,14,731,0,20,751,1465
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,1649,2,2,72,9,8,24,12,45,331,11,9,521,0,14,535,1116
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,1650,3,3,145,28,12,45,13,72,423,19,20,777,0,25,802,1508
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,1651,3,3,157,20,8,49,18,86,496,24,17,875,0,40,915,1729
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,1652,3,3,116,19,10,42,22,39,467,10,23,748,0,30,778,1559
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,1653,3,3,124,17,8,38,14,70,478,16,17,782,3,22,807,1644
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,1654,2,2,93,18,10,35,6,45,368,23,16,614,0,28,642,1238
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,1655,2,2,82,16,6,33,10,59,356,11,11,584,0,23,607,1192
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,1656,2,2,103,15,5,30,14,56,322,11,8,564,0,20,584,1241
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,1657,3,3,141,22,11,34,12,81,510,18,17,846,0,31,877,1693
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1658,3,3,108,20,3,34,18,88,449,13,15,748,0,38,786,1829
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,1659,2,2,112,19,10,25,15,61,342,19,13,616,1,32,649,1274
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1660,2,2,82,10,5,26,18,37,284,5,5,472,0,22,494,1067
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,1661,2,2,59,16,6,25,6,39,253,8,10,422,0,41,463,869
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1662,2,2,84,14,3,20,16,58,196,6,17,414,1,23,438,1084
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1663,2,2,81,22,7,39,27,56,369,5,15,621,0,31,652,1456
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1664,2,2,69,11,7,29,16,59,334,10,15,550,2,30,582,1216
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1665,2,2,60,12,8,28,23,92,366,14,9,612,0,22,634,1390
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1666,2,2,57,9,5,26,27,61,320,2,12,519,3,27,549,1212
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1667,2,2,51,6,11,25,15,68,332,7,5,520,0,29,549,1309
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1668,2,2,70,12,4,14,9,41,238,11,10,409,1,19,429,950
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1669,2,2,70,13,3,22,13,47,190,4,9,371,0,19,390,969
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1670,2,2,74,12,4,21,11,50,281,5,10,468,0,13,481,1072
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1671,2,2,65,11,6,28,26,64,363,8,10,581,1,23,605,1480
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1672,2,2,52,11,1,24,27,45,322,6,12,500,0,20,520,1299
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1673,2,2,60,10,2,12,12,47,238,4,4,389,1,27,417,947
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1674,3,3,277,34,10,45,30,117,344,10,37,904,1,39,944,1569
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1675,2,2,47,7,6,27,20,59,336,2,11,515,0,29,544,1317
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1676,2,2,54,10,3,31,17,58,331,6,6,516,1,22,539,1391
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1677,4,4,153,31,10,55,50,129,718,11,13,1170,3,65,1238,2822
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1678,2,2,71,14,9,21,74,39,266,50,10,554,0,28,582,1426
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1679,1,1,51,12,6,8,30,18,171,19,6,321,0,13,334,737
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1680,2,2,25,12,9,30,37,13,231,25,3,385,1,37,423,910
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1681,2,2,15,10,1,22,34,6,275,18,4,385,1,20,406,993
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1682,2,2,16,7,6,28,41,18,233,10,9,368,0,22,390,885
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1683,2,2,11,5,5,31,33,9,201,18,2,315,0,10,325,826
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1684,1,1,7,7,3,16,26,6,147,15,2,229,1,10,240,561
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1685,2,2,18,7,1,27,45,11,189,13,3,314,1,16,331,905
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1686,1,1,6,5,2,21,26,11,113,18,4,206,0,10,216,534
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1687,1,1,7,4,3,22,29,7,217,13,1,303,0,15,318,652
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1688,2,2,20,12,3,25,28,9,209,14,7,327,0,20,347,865
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1689,2,2,22,7,3,25,26,13,239,14,3,352,0,29,381,946
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1690,1,1,19,4,1,15,28,7,181,16,1,272,1,19,292,664
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1691,1,1,4,3,4,23,26,10,150,12,4,236,0,19,255,571
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1692,2,2,22,12,3,27,59,9,239,17,2,390,1,20,411,1048
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1693,2,2,15,15,2,23,34,14,251,8,5,367,1,38,406,952
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1694,2,2,11,4,2,72,42,20,230,12,5,398,0,28,426,1043
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1695,2,2,19,9,10,41,39,13,279,20,3,433,0,42,475,961
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1696,2,2,17,15,8,46,34,8,296,12,6,442,1,19,462,969
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1697,2,2,8,1,4,44,37,11,217,10,43,375,0,25,400,825
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1698,1,1,9,3,4,8,29,9,156,2,7,227,0,12,239,504
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1699,1,1,10,6,14,12,34,7,101,7,3,194,2,23,219,740
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1700,1,1,4,4,7,23,31,9,169,12,0,259,0,18,277,651
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1701,1,1,16,12,1,6,8,21,157,5,1,227,0,12,239,505
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1702,2,2,20,17,6,26,27,28,269,17,7,417,0,26,443,930
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1703,1,1,20,20,20,13,15,14,135,8,8,253,0,14,267,499
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1704,1,1,9,6,2,10,26,18,184,8,2,265,3,12,280,521
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1705,1,1,9,7,6,23,24,20,253,5,5,352,0,17,369,714
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1706,1,1,17,12,1,10,21,16,106,8,5,196,0,10,206,459
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1707,2,2,11,18,8,18,17,33,348,11,14,478,0,21,499,1019
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1708,1,1,20,21,5,13,45,28,195,11,3,341,0,12,353,694
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1709,1,1,5,9,0,12,19,20,137,3,1,206,0,5,211,421
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1710,1,1,8,9,1,13,22,16,168,6,2,245,0,10,255,501
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1711,2,2,7,5,5,12,27,24,320,11,4,415,1,14,430,846
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1712,2,2,13,7,4,20,21,55,249,5,2,376,0,20,396,830
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1713,2,2,11,20,15,28,30,20,311,2,6,443,0,12,455,881
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1714,1,1,13,11,2,19,22,20,207,7,7,308,0,11,319,700
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1715,1,1,18,14,5,10,20,16,119,7,5,214,0,15,229,387
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1716,2,2,6,7,18,17,15,20,275,8,8,374,1,21,396,813
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1717,1,1,7,11,1,20,19,32,249,8,3,350,0,17,367,704
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1718,1,1,8,3,11,25,24,23,177,9,6,286,0,18,304,627
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1719,2,2,9,7,5,26,21,32,271,10,2,383,0,16,399,754
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1720,2,2,12,13,6,18,27,41,276,7,0,400,0,21,421,806
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1721,2,2,60,18,8,18,13,38,220,29,6,410,0,19,429,764
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1722,1,1,11,10,19,22,13,34,247,7,5,368,0,0,368,733
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1723,2,2,7,7,3,15,37,34,269,12,3,387,0,10,397,751
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1724,1,1,20,13,5,19,22,35,175,8,4,301,0,14,315,616
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1725,2,2,20,15,1,18,34,35,355,10,5,493,0,16,509,987
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1726,1,1,16,11,3,20,13,45,212,17,2,339,0,11,350,695
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1727,1,1,14,12,30,13,32,17,237,3,3,361,0,15,376,686
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1728,1,1,19,7,5,6,42,33,175,6,5,298,0,11,309,617
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1729,1,1,13,6,5,14,15,14,189,6,3,265,0,16,281,560
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1730,1,1,6,12,8,20,32,21,245,7,6,357,0,17,374,723
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1731,1,1,15,14,6,14,34,22,222,11,5,343,0,13,356,743
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1732,1,1,8,4,1,14,9,24,223,5,1,289,0,7,296,653
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1733,2,2,25,18,7,22,57,57,302,12,3,503,0,15,518,1015
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1734,2,2,5,6,2,15,26,34,385,3,4,480,0,21,501,1151
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1735,1,1,45,27,1,30,28,38,198,18,1,386,0,9,395,746
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1736,1,1,22,11,1,14,32,43,224,4,4,355,2,12,369,670
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1737,2,2,15,16,7,25,22,43,309,12,5,454,0,9,463,846
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1738,4,4,32,35,6,50,70,55,820,25,16,1109,1,25,1135,2835
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1739,2,2,15,12,7,20,25,30,325,17,2,453,0,43,496,1138
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1740,1,1,8,15,1,10,28,25,202,26,5,320,0,9,329,668
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1741,1,1,7,7,3,20,14,8,163,5,5,232,0,14,246,473
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1742,1,1,7,5,5,12,23,19,211,2,1,285,1,1,287,575
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1743,1,1,2,4,3,12,33,9,223,9,4,299,0,13,312,620
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1744,2,2,24,18,2,31,14,29,270,7,5,400,1,19,420,797
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1745,1,1,8,6,1,15,20,10,173,4,5,242,3,6,251,529
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1746,2,2,5,6,2,11,38,16,269,9,7,363,0,14,377,821
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1747,1,1,18,13,1,25,5,15,161,5,7,250,0,15,265,486
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1748,2,2,11,13,7,14,32,31,433,12,6,559,1,21,581,1165
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1749,2,2,17,17,7,14,22,16,355,7,3,458,0,17,475,974
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1750,3,4,44,62,10,82,55,105,1002,41,28,1429,8,67,1504,950
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1751,1,1,8,11,1,18,4,18,126,8,6,200,1,16,217,459
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1752,1,1,3,9,2,12,12,6,179,2,3,228,0,13,241,452
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1753,1,1,3,1,1,11,8,10,174,7,3,218,0,6,224,421
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1754,1,1,10,8,3,20,31,18,236,3,7,336,1,9,346,660
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1755,1,1,5,8,3,12,15,6,198,4,0,251,0,7,258,563
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1756,1,1,23,5,3,12,16,9,109,2,1,180,0,15,195,410
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1757,1,1,15,14,11,10,21,15,174,7,5,272,0,8,280,523
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1758,1,1,4,6,0,10,8,4,97,6,0,135,0,3,138,288
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1759,1,1,28,15,2,20,14,24,251,10,2,366,3,5,374,675
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1760,2,3,28,33,9,31,53,120,401,24,0,699,0,46,745,287
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1761,2,2,31,30,2,34,30,43,319,12,6,507,0,18,525,1001
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1762,1,1,21,19,3,12,11,51,218,6,4,345,2,12,359,642
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1763,1,1,9,8,1,15,18,18,239,9,5,322,0,5,327,662
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1764,2,2,14,16,4,19,20,26,291,9,6,405,0,12,417,871
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1765,1,1,9,10,5,6,16,16,210,7,1,280,1,13,294,684
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1766,1,1,5,4,5,8,15,20,139,4,1,201,0,9,210,404
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1767,2,2,35,25,3,16,23,28,227,19,6,382,4,12,398,774
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1768,1,1,23,12,2,4,14,16,126,15,6,218,0,1,219,448
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1769,1,1,31,25,3,22,13,40,209,11,5,359,1,11,371,619
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1770,1,1,20,7,1,12,27,25,168,7,1,268,2,4,274,510
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1771,1,1,11,4,4,6,8,13,107,6,5,164,2,4,170,371
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1772,2,2,43,36,11,35,27,44,346,8,6,556,1,15,572,1078
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1773,1,1,13,25,0,10,21,45,184,10,6,314,1,6,321,565
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1774,2,2,16,14,5,25,24,26,371,21,7,509,0,8,517,1248
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1776,1,1,20,11,1,9,21,17,133,1,3,216,0,9,225,461
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1777,2,2,44,37,10,30,43,59,394,20,9,646,1,22,669,1247
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1778,2,2,24,23,0,20,25,28,323,4,9,456,0,15,471,917
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1779,1,1,31,13,2,14,41,25,224,9,5,364,1,11,376,712
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1780,3,3,54,28,3,35,54,59,653,22,11,919,2,28,949,2022
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1781,1,1,15,3,2,11,10,36,114,5,3,199,3,6,208,434
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1782,1,1,14,12,3,8,18,20,191,8,1,275,2,8,285,613
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1783,3,3,29,24,6,32,47,40,459,19,12,668,0,18,686,1637
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1784,2,2,14,12,2,22,37,33,299,12,7,438,1,18,457,1015
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1785,2,2,21,27,9,27,34,40,448,15,4,625,2,29,656,1322
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1787,2,2,17,10,6,18,30,12,288,11,4,396,0,36,432,1176
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1788,1,1,3,5,2,17,14,9,115,10,1,176,1,11,188,360
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1789,1,1,7,7,2,18,19,17,154,2,4,230,1,22,253,639
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1790,4,4,41,26,13,55,80,49,827,42,16,1149,2,50,1201,2793
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1791,2,2,5,10,1,13,30,25,294,6,3,387,0,27,414,924
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1792,4,4,62,33,17,61,74,47,747,38,12,1091,2,41,1134,2253
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1793,1,1,4,1,1,10,26,7,107,4,1,161,0,6,167,390
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1794,1,1,10,11,2,19,27,15,191,7,3,285,0,22,307,680
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1795,1,1,9,6,0,17,19,21,245,10,5,332,0,12,344,720
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1796,3,3,13,12,3,35,43,38,518,11,9,682,4,29,715,1922
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1797,1,1,9,6,0,14,23,26,186,2,5,271,0,11,282,591
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1798,2,2,6,9,2,24,29,23,370,6,5,474,0,11,485,1176
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1799,2,2,7,14,3,23,37,26,302,5,0,417,0,4,421,969
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1800,8,8,46,40,14,79,127,111,1488,33,19,1957,4,65,2026,5709
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1801,1,1,5,7,3,16,19,13,144,1,2,210,1,9,220,493
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1802,1,1,8,5,1,14,20,9,226,4,4,291,0,13,304,651
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1803,1,1,8,8,7,11,15,6,198,6,1,260,0,10,270,619
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1804,6,6,18,40,7,77,120,74,1124,33,10,1503,4,66,1573,4407
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1805,1,1,1,1,0,9,8,5,128,7,2,161,0,9,170,396
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1806,2,2,14,10,6,30,33,14,291,9,6,413,0,20,433,980
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1807,22,22,444,91,21,149,118,399,2967,74,121,4384,4,192,4580,15196
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1808,1,1,15,4,2,7,9,13,148,3,0,201,0,6,207,504
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1809,2,2,43,4,4,22,14,41,253,6,8,395,0,16,411,1027
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1810,2,2,48,2,5,17,3,37,334,3,9,458,0,16,474,1070
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1811,1,1,20,4,1,15,13,23,198,5,5,284,0,21,305,695
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1812,1,1,28,3,3,12,7,17,217,5,2,294,0,16,310,687
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1813,2,2,20,3,5,9,8,16,247,3,7,318,0,18,336,899
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1814,1,1,18,2,1,14,9,15,172,4,3,238,0,8,246,609
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1815,1,1,21,4,3,10,8,24,179,2,3,254,0,14,268,693
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1816,1,1,23,6,3,7,6,8,97,1,4,155,0,5,160,362
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1817,1,1,19,1,1,4,7,26,200,5,4,267,0,14,281,737
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1818,1,1,3,2,1,9,6,10,135,0,2,168,0,24,192,584
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1819,2,2,27,5,1,12,3,24,228,3,0,303,0,21,324,782
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1820,1,1,24,3,4,9,5,7,153,4,9,218,0,4,222,568
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1821,1,1,8,5,0,13,3,22,176,3,9,239,0,5,244,484
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1822,1,1,21,4,2,8,6,34,156,1,6,238,0,23,261,603
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1823,1,1,30,12,3,12,6,23,191,3,4,284,0,19,303,694
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1824,1,1,25,2,0,15,10,24,138,4,3,221,0,12,233,594
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1825,2,2,31,5,2,12,14,30,228,6,3,331,0,14,345,845
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1826,1,1,9,8,0,6,5,21,161,1,4,215,0,10,225,624
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1827,1,1,8,2,0,16,5,11,197,5,2,246,0,12,258,678
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1828,2,2,21,3,2,12,9,23,196,2,0,268,1,17,286,769
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1829,1,1,21,7,2,20,8,28,208,2,4,300,0,11,311,733
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1830,1,1,29,4,5,11,7,28,105,4,2,195,0,13,208,493
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1831,2,2,18,4,1,19,9,34,260,2,6,353,1,19,373,959
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1832,1,1,21,3,1,14,3,20,204,5,7,278,0,14,292,682
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1833,2,2,29,9,4,12,3,25,196,2,6,286,1,9,296,756
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1834,2,2,19,2,2,14,5,21,237,2,3,305,0,15,320,892
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1835,1,1,24,4,5,19,4,16,196,1,3,272,2,7,281,676
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1836,1,1,21,5,1,5,7,21,175,3,4,242,0,0,242,725
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1837,1,1,20,1,1,14,4,18,169,5,3,235,0,12,247,574
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1838,1,1,11,4,1,15,5,24,172,3,10,245,0,10,255,676
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1839,1,1,17,4,2,13,3,14,210,1,2,266,5,16,287,716
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1840,2,2,15,2,2,11,9,9,225,1,7,281,0,11,292,819
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1841,1,1,6,2,2,8,7,4,175,3,3,210,0,14,224,733
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1842,2,2,26,4,3,12,7,8,235,2,9,306,0,14,320,905
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1843,1,1,17,6,1,9,2,10,164,0,7,216,0,9,225,653
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1844,2,2,12,4,0,9,15,17,228,7,8,300,0,15,315,841
