CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAH,C_PAN_PRI_PRD,C_MORENA_NAH,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,872,1,1,0,0,0,33,10,38,0,0,113,122,316,0,11,327,458
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,873,2,2,0,0,0,72,20,91,0,0,210,246,639,0,32,671,876
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,874,1,1,0,0,0,32,25,61,0,0,138,190,446,0,18,464,644
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,875,1,1,0,0,0,44,38,56,0,0,131,227,496,1,13,510,698
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,876,2,2,0,0,0,92,46,111,0,0,258,447,954,2,51,1007,1351
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,877,2,2,0,0,0,107,33,77,0,0,180,435,832,0,35,867,1195
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,878,4,4,0,0,0,197,86,193,0,0,327,761,1564,2,74,1640,2299
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,879,7,7,0,0,0,262,190,345,0,0,448,1535,2780,0,133,2913,4533
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,880,14,14,0,0,0,686,356,746,0,0,1448,2861,6097,6,231,6334,10035
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,881,2,2,0,0,0,103,72,121,0,0,184,448,928,0,47,975,1386
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,882,2,2,0,0,0,95,40,59,0,0,185,365,744,0,30,774,1042
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,883,1,1,0,0,0,37,30,58,0,0,107,180,412,1,27,440,669
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,884,1,1,0,0,0,68,34,66,0,0,149,221,538,2,21,561,716
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,885,2,2,0,0,0,85,26,92,0,0,205,363,771,0,37,808,1064
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,886,1,1,0,0,0,47,30,53,0,0,123,220,473,1,20,494,660
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,887,2,2,0,0,0,81,32,110,0,0,263,316,802,1,19,822,1104
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,888,2,2,0,0,0,72,37,87,0,0,205,289,690,0,24,714,960
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,889,1,1,0,0,0,43,21,82,0,0,124,201,471,0,20,491,639
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,890,2,2,0,0,0,44,36,71,0,0,214,216,581,0,23,604,787
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,891,2,2,0,0,0,64,27,76,0,0,168,203,538,1,17,556,766
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,892,1,1,0,0,0,28,9,18,0,0,146,81,282,0,8,290,399
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,893,1,1,0,0,0,26,6,14,0,0,102,53,201,0,7,208,260
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,894,1,1,0,0,0,33,16,41,0,0,186,175,451,0,16,467,642
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,895,2,2,0,0,0,60,25,66,0,0,111,311,573,1,41,615,948
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,896,2,2,0,0,0,68,29,67,0,0,126,351,641,0,29,670,943
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,897,2,2,0,0,0,72,39,80,0,0,110,512,813,0,56,869,1462
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,898,2,2,0,0,0,88,52,103,0,0,140,480,863,0,54,917,1420
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,899,2,2,0,0,0,60,52,68,0,0,128,320,628,1,36,665,1042
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,900,3,3,0,0,0,157,54,148,0,0,329,516,1204,2,43,1249,1827
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,901,2,2,0,0,0,75,51,89,0,0,149,334,698,0,39,737,999
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,902,2,2,0,0,0,84,49,83,0,0,221,377,814,2,39,855,1226
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,903,3,4,30,37,2,82,53,94,150,4,177,198,827,2,61,890,814
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,904,2,2,0,0,0,78,33,91,0,0,356,183,741,1,27,769,981
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,905,1,1,0,0,0,27,14,47,0,0,160,144,392,0,14,406,537
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,906,1,1,0,0,0,47,20,54,0,0,159,107,387,0,14,401,536
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,907,1,1,0,0,0,39,27,52,0,0,243,143,504,0,11,515,656
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,908,1,1,0,0,0,31,21,54,0,0,223,179,508,0,14,522,707
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,909,3,4,22,28,1,110,35,144,125,3,499,237,1204,2,36,1242,1213
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,910,3,3,0,0,0,88,53,115,0,0,191,560,1007,3,62,1072,1523
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,912,3,3,0,0,0,162,62,136,0,0,245,555,1160,1,63,1224,1660
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,919,3,3,0,0,0,128,81,179,0,0,268,658,1314,1,53,1368,2091
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,920,2,2,0,0,0,70,42,81,0,0,219,353,765,0,42,807,1116
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,921,2,2,0,0,0,70,17,104,0,0,354,201,746,2,29,777,1052
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,922,3,3,0,0,0,97,60,122,0,0,293,581,1153,0,44,1197,1743
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,923,2,2,0,0,0,84,45,96,0,0,244,436,905,0,52,957,1385
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,924,2,2,0,0,0,59,30,53,0,0,136,287,565,0,27,592,859
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,925,2,2,0,0,0,82,37,100,0,0,147,312,678,0,31,709,1010
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,926,1,1,0,0,0,40,26,63,0,0,131,187,447,0,22,469,637
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,927,1,1,0,0,0,51,15,51,0,0,112,152,381,1,14,396,523
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,928,2,2,0,0,0,101,28,82,0,0,375,282,868,0,30,898,1189
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,930,3,3,0,0,0,43,94,89,0,0,139,664,1029,1,97,1127,2139
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,931,3,3,0,0,0,59,51,82,0,0,124,446,762,0,59,821,1520
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,932,5,5,0,0,0,144,95,181,0,0,392,838,1650,2,100,1752,3036
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,933,5,5,0,0,0,149,76,261,0,0,1369,470,2325,3,56,2384,3072
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,7,7,0,0,0,143,129,200,0,0,362,1450,2284,2,187,2473,4847
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,936,2,2,0,0,0,33,17,47,0,0,75,289,461,0,31,492,827
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,956,5,5,0,0,0,162,96,150,0,0,312,1049,1769,0,112,1881,3210
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,1718,2,2,0,0,0,54,23,35,0,0,88,252,452,0,20,472,759
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,1794,3,3,0,0,0,150,47,183,0,0,669,412,1461,0,30,1491,2037
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,1795,4,4,0,0,0,170,96,251,0,0,461,883,1861,2,79,1942,2878
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,1796,2,2,0,0,0,73,31,91,0,0,641,188,1024,0,28,1052,1389
4,13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,1797,4,4,0,0,0,185,126,231,0,0,490,874,1906,1,66,1973,2903
4,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1369,2,2,0,0,0,134,51,55,0,0,116,304,660,0,32,692,986
4,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1370,2,2,0,0,0,158,77,82,0,0,192,339,848,3,35,886,1254
4,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1371,1,1,0,0,0,92,49,43,0,0,96,239,519,1,26,546,739
4,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1372,2,2,0,0,0,112,60,59,0,0,88,201,520,1,30,551,802
4,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1373,3,3,0,0,0,175,153,77,0,0,128,532,1065,0,34,1099,1527
4,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1374,3,3,0,0,0,217,181,122,0,0,184,626,1330,0,73,1403,2101
4,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1375,3,3,0,0,0,211,116,76,0,0,131,550,1084,22,36,1142,1688
4,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1376,5,5,0,0,0,441,189,163,0,0,227,883,1903,3,111,2017,2951
4,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1377,4,4,0,0,0,198,120,110,0,0,161,975,1564,0,83,1647,2335
4,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1429,4,5,0,1,0,252,106,131,5,0,246,532,1273,2,71,1346,1954
4,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1430,5,5,0,0,0,403,219,247,0,0,345,987,2201,1,89,2291,3167
4,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1431,3,3,0,0,0,285,143,113,0,0,217,585,1343,0,82,1425,2073
4,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1432,3,3,0,0,0,228,73,128,0,0,228,474,1131,0,71,1202,1777
4,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1433,3,3,0,0,0,212,95,111,0,0,158,525,1101,2,58,1161,1624
4,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1434,3,3,0,0,0,263,119,113,0,0,193,539,1227,0,74,1301,1816
4,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1435,3,3,0,0,0,93,85,236,0,0,170,506,1090,3,68,1161,1669
4,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1436,3,3,0,0,0,130,100,175,0,0,231,670,1306,0,69,1375,2058
4,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1437,3,3,0,0,0,127,187,60,0,0,231,788,1393,0,72,1465,2122
4,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1438,4,4,0,0,0,132,243,102,0,0,253,961,1691,2,93,1786,2474
4,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1439,3,3,0,0,0,128,111,56,0,0,192,549,1036,1,43,1080,1550
4,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1440,2,2,0,0,0,73,55,32,0,0,142,307,609,1,15,625,874
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1449,3,3,0,0,0,167,107,117,0,0,166,670,1227,0,52,1279,2048
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1450,3,3,0,0,0,102,161,68,0,0,146,581,1058,2,53,1113,1711
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1451,2,2,0,0,0,92,87,71,0,0,210,410,870,2,37,909,1314
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1452,4,5,5,3,0,158,105,128,0,0,359,639,1397,0,71,1468,2137
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1453,3,3,0,0,0,150,88,129,0,0,399,460,1226,1,48,1275,1969
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1454,2,2,0,0,0,94,61,66,0,0,212,285,718,2,32,752,1133
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1455,2,2,0,0,0,93,56,50,0,0,72,256,527,2,22,551,879
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1456,5,5,0,0,0,270,149,136,0,0,353,980,1888,4,73,1965,3020
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1457,3,3,0,0,0,121,107,99,0,0,285,468,1080,0,58,1138,1641
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1458,3,3,0,0,0,138,125,81,0,0,218,665,1227,2,47,1276,1966
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1459,2,2,0,0,0,138,70,66,0,0,167,441,882,2,44,928,1460
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1460,3,3,0,0,0,151,117,110,0,0,232,668,1278,0,51,1329,2018
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1461,4,4,0,0,0,188,131,113,0,0,289,981,1702,0,67,1769,2713
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1462,3,3,0,0,0,137,95,97,0,0,272,621,1222,1,67,1290,1949
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1463,1,1,0,0,0,49,51,30,0,0,63,212,405,0,17,422,573
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1464,3,3,0,0,0,89,191,89,0,0,119,722,1210,0,84,1294,2202
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1465,1,1,0,0,0,16,31,7,0,0,23,57,134,0,5,139,253
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1466,4,4,0,0,0,130,135,173,0,0,289,914,1641,0,65,1706,2574
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1467,1,1,0,0,0,17,14,26,0,0,51,124,232,0,11,243,359
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1468,2,2,0,0,0,69,96,34,0,0,83,366,648,1,28,677,1094
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1469,1,1,0,0,0,17,28,19,0,0,48,223,335,0,12,347,506
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1470,1,1,0,0,0,21,17,17,0,0,24,102,181,2,12,195,306
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1472,3,3,0,0,0,113,89,78,0,0,108,516,904,0,52,956,1557
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1473,2,2,0,0,0,59,53,54,0,0,69,335,570,0,21,591,934
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1474,4,4,0,0,0,131,140,328,0,0,215,626,1440,0,58,1498,2431
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1475,1,1,0,0,0,28,35,32,0,0,50,180,325,0,25,350,545
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1476,4,4,0,0,0,322,141,167,0,0,315,771,1716,4,66,1786,2856
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1477,4,4,0,0,0,261,183,127,0,0,192,753,1516,1,77,1594,2516
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1478,5,5,0,0,0,244,218,174,0,0,385,951,1972,3,91,2066,3239
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1479,3,3,0,0,0,102,106,49,0,0,186,550,993,0,35,1028,1645
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1480,5,5,0,0,0,284,391,245,0,0,385,1083,2388,3,104,2495,3694
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1481,3,3,0,0,0,180,80,62,0,0,135,678,1135,1,46,1182,1663
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1482,2,2,0,0,0,102,73,97,0,0,137,447,856,0,44,900,1392
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1483,2,2,0,0,0,63,76,58,0,0,113,341,651,0,39,690,1317
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1484,3,3,0,0,0,157,81,53,0,0,116,471,878,0,43,921,1506
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1485,8,8,0,0,0,484,191,277,0,0,475,1599,3026,0,114,3140,5348
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1486,2,2,0,0,0,145,69,70,0,0,283,338,905,3,25,933,1307
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1487,2,2,0,0,0,135,71,72,0,0,177,422,877,0,51,928,1400
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1488,3,3,0,0,0,296,86,68,0,0,349,543,1342,2,56,1400,1990
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1489,2,2,0,0,0,105,63,42,0,0,66,342,618,0,29,647,929
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1490,1,1,0,0,0,13,17,12,0,0,52,50,144,0,5,149,216
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1491,3,3,0,0,0,286,125,89,0,0,126,578,1204,0,42,1246,1858
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1492,5,5,0,0,0,846,127,119,0,0,235,816,2143,0,63,2206,3554
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1493,5,5,0,0,0,1202,111,140,0,0,192,664,2309,1,109,2419,3398
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1494,3,3,0,0,0,552,89,50,0,0,294,309,1294,4,35,1333,1746
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1495,3,3,0,0,0,653,75,59,0,0,128,357,1272,0,48,1320,1930
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1496,2,2,0,0,0,294,41,35,0,0,118,173,661,0,16,677,868
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1497,4,4,0,0,0,829,100,69,0,0,156,487,1641,0,54,1695,2621
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1498,5,5,0,0,0,955,148,65,0,0,276,618,2062,1,79,2142,3052
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1499,2,2,0,0,0,103,37,40,0,0,42,264,486,0,16,502,760
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1500,3,3,0,0,0,321,95,60,0,0,133,469,1078,3,46,1127,1829
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1501,1,1,0,0,0,26,7,9,0,0,10,49,101,0,6,107,159
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,206,3,3,0,0,0,154,155,205,0,0,165,841,1520,5,65,1590,2166
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,207,3,3,0,0,0,146,125,163,0,0,187,559,1180,1,54,1235,1644
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,208,3,3,0,0,0,210,138,190,0,0,151,694,1383,2,81,1466,2044
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,209,4,4,0,0,0,290,142,199,0,0,135,1193,1959,0,80,2039,2590
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,210,2,2,0,0,0,72,62,91,0,0,52,366,643,0,31,674,908
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,211,3,3,0,0,0,91,181,130,0,0,105,517,1024,0,77,1101,1559
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,212,2,2,0,0,0,72,66,97,0,0,58,508,801,2,39,842,1141
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,213,2,2,0,0,0,73,49,137,0,0,66,468,793,1,38,832,1044
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,214,3,3,0,0,0,150,108,155,0,0,100,572,1085,1,46,1132,1502
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,215,3,3,0,0,0,119,214,254,0,0,151,781,1519,0,83,1602,2218
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,216,6,6,0,0,0,328,410,386,0,0,318,1255,2697,4,123,2824,4029
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,217,1,1,0,0,0,30,66,30,0,0,18,221,365,0,22,387,538
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,218,2,2,0,0,0,27,75,48,0,0,36,368,554,0,27,581,761
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,219,1,1,0,0,0,26,15,55,0,0,6,113,215,0,11,226,314
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,220,5,5,0,0,0,93,226,336,0,0,287,885,1827,0,130,1957,3699
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,222,3,3,0,0,0,146,128,141,0,0,155,562,1132,0,68,1200,1616
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,223,2,2,0,0,0,110,121,115,0,0,89,443,878,0,47,925,1248
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1262,4,4,0,0,0,114,267,58,0,0,140,927,1506,0,55,1561,2640
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1263,4,4,0,0,0,195,254,91,0,0,223,818,1581,1,51,1633,2510
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1264,2,2,0,0,0,70,165,43,0,0,122,561,961,0,38,999,1471
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1265,3,3,0,0,0,88,231,43,0,0,93,499,954,0,27,981,1684
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1266,3,3,0,0,0,127,180,73,0,0,124,570,1074,1,44,1119,1824
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1267,3,3,0,0,0,133,311,35,0,0,188,566,1233,0,57,1290,1975
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1268,2,2,0,0,0,80,113,26,0,0,138,257,614,0,27,641,919
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1269,3,3,0,0,0,123,264,56,0,0,187,625,1255,1,45,1301,1913
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1270,7,7,0,0,0,331,637,139,0,0,391,1501,2999,3,96,3098,5022
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1271,3,3,0,0,0,96,198,59,0,0,243,427,1023,0,48,1071,1587
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1272,6,6,0,0,0,193,605,102,0,0,184,1313,2397,0,103,2500,4169
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1273,2,2,0,0,0,81,101,37,0,0,222,340,781,0,24,805,1151
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1274,4,5,13,15,1,145,238,86,104,0,208,660,1470,0,79,1549,1959
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1275,4,4,0,0,0,172,236,60,0,0,184,737,1389,0,43,1432,2255
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1276,3,3,0,0,0,134,210,63,0,0,295,639,1341,2,49,1392,1982
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1277,2,2,0,0,0,71,144,25,0,0,57,360,657,0,29,686,1112
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1278,6,6,0,0,0,480,383,100,0,0,131,1476,2570,0,112,2682,3991
