CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES_BC,FXM_BC,PVEM_MORENA_FXM_BC,PVEM_MORENA,PVEM_FXM_BC,MORENA_FXM_BC,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,474,C,1,0,C01,0,37,5,4,19,9,18,153,7,9,0,0,0,0,0,261,0,18,279,685,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,474,C,2,0,C02,0,34,9,6,21,11,19,141,6,2,0,0,0,0,0,249,0,25,274,684,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,475,B,1,0,B,0,31,5,5,10,8,14,125,4,5,0,0,0,0,0,207,1,8,216,438,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,475,C,1,0,C01,0,23,4,0,14,11,13,101,4,4,0,0,0,0,0,174,0,10,184,437,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,476,B,1,0,B,0,43,4,6,13,18,20,143,4,5,0,0,0,0,0,256,0,26,282,515,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,476,C,1,0,C01,0,75,6,5,10,6,25,116,4,7,0,0,0,0,0,254,0,12,266,514,Acta Casilla,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,476,C,2,0,C02,0,63,12,6,18,7,17,134,10,5,0,0,0,0,0,272,2,11,285,514,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,477,B,1,0,B,0,91,8,5,19,10,21,167,3,19,0,0,0,0,0,343,0,25,368,688,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,477,C,1,0,C01,0,70,11,3,26,12,17,172,2,17,0,0,0,0,0,330,1,19,350,687,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,478,B,1,0,B,0,54,5,1,19,8,9,145,4,9,0,0,0,0,0,254,0,14,268,508,Acta Casilla,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,478,C,1,0,C01,0,60,7,3,14,11,15,131,1,4,0,0,0,0,0,246,0,15,261,507,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,478,C,2,0,C02,0,73,8,3,13,6,11,145,5,9,0,0,0,0,0,273,0,15,288,507,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,479,B,1,0,B,0,81,10,5,28,7,14,160,6,3,0,0,0,0,0,314,0,21,335,644,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,479,C,1,0,C01,0,65,13,2,14,6,22,179,4,6,0,0,0,0,0,311,0,19,330,644,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,480,B,1,0,B,0,123,16,2,20,16,31,142,7,11,0,0,0,0,0,368,0,9,377,729,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,480,C,1,0,C01,0,133,10,5,15,14,30,146,0,14,0,0,0,0,0,367,1,22,390,729,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,480,C,2,0,C02,0,115,12,4,19,9,24,168,4,10,0,0,0,0,0,365,2,10,377,729,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,480,C,3,0,C03,0,117,14,7,21,11,34,172,11,8,0,0,0,0,0,395,0,11,406,729,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,480,C,4,0,C04,0,112,14,10,29,9,26,154,8,10,0,0,0,0,0,372,1,14,387,729,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,481,B,1,0,B,0,72,17,4,10,12,20,131,8,4,0,0,0,0,0,278,0,13,291,516,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,481,C,1,0,C01,0,69,15,3,19,12,22,131,3,7,0,0,0,0,0,281,0,15,296,516,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,481,C,2,0,C02,0,62,16,6,22,10,21,127,5,5,0,0,0,0,0,274,0,23,297,515,Acta Casilla,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,482,B,1,0,B,0,71,9,7,14,11,19,137,9,6,0,0,0,0,0,283,2,26,311,588,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,482,C,1,0,C01,0,90,13,5,21,9,23,128,5,6,0,0,0,0,0,300,0,16,316,587,Acta Casilla,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,482,C,2,0,C02,0,85,14,1,17,8,19,170,6,5,0,0,0,0,0,325,0,13,338,587,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,483,B,1,0,B,0,96,10,8,25,12,21,149,1,9,0,0,0,0,0,331,0,23,354,665,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,484,B,1,0,B,0,50,2,2,12,14,15,144,5,5,0,0,0,0,0,249,0,18,267,478,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,484,C,1,0,C01,0,62,8,3,21,10,21,124,3,5,0,0,0,0,0,257,0,15,272,478,Acta Casilla,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,485,B,1,0,B,0,55,3,2,12,8,13,105,4,4,0,0,0,0,0,206,0,10,216,405,Acta Casilla,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,485,C,1,0,C01,0,39,7,5,13,10,12,104,3,2,0,0,0,0,0,195,0,18,213,404,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,486,B,1,0,B,0,78,15,6,18,4,20,143,5,5,0,0,0,0,0,294,0,11,305,586,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,486,C,1,0,C01,0,81,3,4,12,5,27,159,4,8,0,0,0,0,0,303,0,23,326,585,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,487,B,1,0,B,0,78,11,0,18,3,16,120,7,7,0,0,0,0,0,260,0,16,276,506,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,487,C,1,0,C01,0,74,5,2,23,9,14,157,6,5,0,0,0,0,0,295,0,11,306,505,Acta Casilla,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,488,B,1,0,B,0,121,10,2,16,7,24,168,5,7,0,0,0,0,0,360,0,14,374,716,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,488,C,1,0,C01,0,90,17,4,16,7,18,164,9,13,0,0,0,0,0,338,0,23,361,716,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,488,C,2,0,C02,0,107,10,11,15,11,25,146,5,5,0,0,0,0,0,335,1,10,346,716,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,488,C,3,0,C03,0,110,15,4,25,7,23,172,10,4,0,0,0,0,0,370,0,18,388,716,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,488,C,4,0,C04,0,121,21,6,25,13,27,160,7,8,0,0,0,0,0,388,0,30,418,716,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,488,C,5,0,C05,0,104,4,4,11,4,29,160,5,10,0,0,0,0,0,331,0,11,342,716,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,488,C,6,0,C06,0,113,8,1,23,11,19,161,6,9,0,0,0,0,0,351,0,12,363,716,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,488,C,7,0,C07,0,121,10,0,16,13,25,169,8,9,0,0,0,0,0,371,0,9,380,716,Acta Casilla,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,488,C,8,0,C08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,488,C,9,0,C09,0,110,11,2,23,5,28,175,3,6,0,0,0,0,0,363,0,11,374,716,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,488,C,10,0,C10,0,119,12,5,10,10,31,173,6,14,0,0,0,0,0,380,0,14,394,715,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,488,C,11,0,C11,0,110,17,1,30,13,23,191,6,10,0,0,0,0,0,401,0,12,413,715,Acta Casilla,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,488,C,12,0,C12,0,119,14,4,10,14,24,144,3,5,0,0,0,0,0,337,0,10,347,715,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,488,C,13,0,C13,0,127,13,4,17,13,23,160,7,13,0,0,0,0,0,377,0,13,390,715,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,488,C,14,0,C14,0,97,14,1,16,7,21,176,3,11,0,0,0,0,0,346,0,5,351,715,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,488,C,15,0,C15,0,119,10,3,12,16,22,149,13,10,0,0,0,0,0,354,0,7,361,715,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,489,B,1,0,B,0,79,15,2,16,7,18,115,10,9,0,0,0,0,0,271,0,1,272,517,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,489,C,1,0,C01,0,78,13,3,19,5,10,115,13,8,0,0,0,0,0,264,0,8,272,517,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,490,B,1,0,B,0,93,13,5,30,7,24,171,8,11,0,0,0,0,0,362,0,15,377,744,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,491,B,1,0,B,0,44,8,3,23,5,8,140,2,10,0,0,0,0,0,243,0,17,260,513,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,491,C,1,0,C01,0,34,3,3,20,15,9,143,2,9,0,0,0,0,0,238,0,22,260,512,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,492,B,1,0,B,0,58,6,0,19,9,20,142,10,5,0,0,0,0,0,269,0,14,283,520,Acta Casilla,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,492,C,1,0,C01,0,70,5,1,17,8,24,139,3,3,0,0,0,0,0,270,0,12,282,520,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,492,C,2,0,C02,0,72,6,2,16,9,25,116,3,8,0,0,0,0,0,257,0,14,271,520,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,493,B,1,0,B,0,77,12,3,35,9,19,198,10,10,0,0,0,0,0,373,0,18,391,750,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,493,C,1,0,C01,0,64,9,6,17,14,26,198,9,13,0,0,0,0,0,356,0,16,372,749,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,494,B,1,0,B,0,66,8,4,11,9,11,131,5,8,0,0,0,0,0,253,0,16,269,524,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,494,C,1,0,C01,0,77,5,1,14,14,14,113,3,5,0,0,0,0,0,246,0,20,266,524,Acta Casilla,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,495,B,1,0,B,0,61,14,5,32,9,24,174,6,7,0,0,0,0,0,332,1,24,357,721,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,495,C,1,0,C01,0,56,14,5,26,17,22,199,7,10,0,0,0,0,0,356,0,32,388,721,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,496,B,1,0,B,0,45,12,5,20,17,26,167,7,3,0,0,0,0,0,302,0,15,317,699,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,496,C,1,0,C01,0,36,12,3,16,9,10,178,4,5,0,0,0,0,0,273,0,5,278,698,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,496,C,2,0,C02,0,31,10,3,24,22,13,170,4,9,0,0,0,0,0,286,0,26,312,698,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,496,C,3,0,C03,0,35,12,4,7,14,21,170,6,8,0,0,0,0,0,277,0,20,297,698,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,496,C,4,0,C04,0,39,4,1,18,11,22,146,2,4,0,0,0,0,0,247,1,13,261,698,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,496,E,1,0,E01,0,22,2,3,7,8,10,88,10,5,0,0,0,0,0,155,0,11,166,389,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,496,E,1,1,E01C01,0,17,3,1,8,9,9,99,12,3,0,0,0,0,0,161,1,11,173,388,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,497,B,1,0,B,0,18,10,2,12,11,10,115,3,2,0,0,0,0,0,183,0,14,197,417,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,497,C,1,0,C01,0,26,3,0,12,7,9,94,2,4,0,0,0,0,0,157,0,23,180,417,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,498,B,1,0,B,0,47,5,2,16,11,13,212,6,8,0,0,0,0,0,320,0,11,331,748,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,498,C,1,0,C01,0,78,13,3,19,5,10,115,13,8,0,0,0,0,0,264,0,8,272,747,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,499,B,1,0,B,0,42,3,2,13,8,10,110,2,6,0,0,0,0,0,196,0,16,212,474,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,499,C,1,0,C01,0,38,6,2,12,11,9,115,5,1,0,0,0,0,0,199,0,17,216,473,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,500,B,1,0,B,0,51,8,3,13,4,36,0,0,2,0,0,0,0,0,117,0,6,123,418,Acta Casilla,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,500,C,1,0,C01,0,40,3,1,15,9,16,130,3,8,0,0,0,0,0,225,0,8,233,418,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,502,B,1,0,B,0,81,11,3,21,12,36,207,7,12,0,0,0,0,0,390,0,13,403,741,Acta Casilla,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,502,C,1,0,C01,0,64,7,1,22,9,29,189,9,11,0,0,0,0,0,341,0,26,367,741,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,502,C,2,0,C02,0,76,10,0,31,9,23,188,1,11,0,0,0,0,0,349,0,16,365,741,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,502,C,3,0,C03,0,96,6,5,19,11,24,161,4,5,0,0,0,0,0,331,0,11,342,741,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,502,C,4,0,C04,0,69,7,1,23,16,30,179,10,6,0,0,0,0,0,341,0,20,361,741,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,502,C,5,0,C05,0,80,10,5,21,8,34,198,9,1,0,0,0,0,0,366,0,13,379,740,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,502,C,6,0,C06,0,77,8,6,26,6,28,205,6,12,0,0,0,0,0,374,0,18,392,740,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,502,C,7,0,C07,0,79,8,8,23,9,24,164,3,12,0,0,0,0,0,330,0,14,344,740,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,502,C,8,0,C08,0,80,12,0,28,8,26,202,3,7,0,0,0,0,0,366,0,16,382,740,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,502,C,9,0,C09,0,81,5,1,19,6,21,198,3,9,0,0,0,0,0,343,0,11,354,740,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,502,C,10,0,C10,0,55,31,4,15,10,22,180,5,12,0,0,0,0,0,334,0,18,352,740,Acta Casilla,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,503,B,1,0,B,0,95,8,2,20,10,25,191,3,7,0,0,0,0,0,361,1,23,385,689,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,504,B,1,0,B,0,18,6,0,16,7,12,118,0,4,0,0,0,0,0,181,0,18,199,428,Acta Casilla,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,504,C,1,0,C01,0,32,2,4,12,5,6,152,0,9,0,0,0,0,0,222,0,12,234,428,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,505,C,1,0,C01,0,37,1,4,21,4,18,117,1,5,0,0,0,0,0,208,0,8,216,467,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,507,B,1,0,B,0,14,3,1,19,8,9,109,2,6,0,0,0,0,0,171,0,6,177,394,Acta Casilla,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,507,C,1,0,C01,0,16,1,2,8,6,8,108,1,5,0,0,0,0,0,155,0,10,165,393,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,508,B,1,0,B,0,15,6,2,9,14,9,107,1,6,0,0,0,0,0,169,0,20,189,403,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,508,C,1,0,C01,0,14,5,1,10,12,8,129,0,3,0,0,0,0,0,182,0,12,194,403,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,509,B,1,0,B,0,11,3,1,14,13,7,125,5,5,0,0,0,0,0,184,1,14,199,426,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,509,C,1,0,C01,0,88,9,0,6,7,11,140,0,4,0,0,0,0,0,265,0,14,279,425,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,510,B,1,0,B,0,12,2,3,8,3,8,116,4,2,0,0,0,0,0,158,1,0,159,394,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,510,C,1,0,C01,0,13,0,0,9,7,8,131,3,3,0,0,0,0,0,174,0,7,181,393,Acta Casilla,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,511,B,1,0,B,0,10,2,1,6,5,3,150,4,3,0,0,0,0,0,184,0,18,202,433,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,511,C,1,0,C01,0,22,2,1,12,4,14,145,0,5,0,0,0,0,0,205,0,14,219,432,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,512,B,1,0,B,0,18,3,3,10,5,4,128,2,3,0,0,0,0,0,176,0,13,189,424,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,512,C,1,0,C01,0,8,1,2,18,8,4,120,3,3,0,0,0,0,0,167,0,19,186,423,Acta Casilla,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,513,B,1,0,B,0,19,2,0,5,8,9,121,0,2,0,0,0,0,0,166,0,16,182,383,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,513,C,1,0,C01,0,14,5,0,7,6,3,128,2,3,0,0,0,0,0,168,0,15,183,382,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,514,B,1,0,B,0,23,4,1,10,7,8,124,2,1,0,0,0,0,0,180,1,15,196,420,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,514,C,1,0,C01,0,16,3,1,8,3,8,138,0,4,0,0,0,0,0,181,0,2,183,419,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,515,B,1,0,B,0,21,0,0,6,6,9,118,4,4,0,0,0,0,0,168,0,11,179,395,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,515,C,1,0,C01,0,15,5,2,7,3,9,114,1,4,0,0,0,0,0,160,0,3,163,394,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,516,B,1,0,B,0,27,1,1,13,8,7,199,3,6,0,0,0,0,0,265,0,19,284,716,Acta Casilla,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,516,C,1,0,C01,0,43,9,1,25,7,11,185,1,6,0,0,0,0,0,288,0,18,306,716,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,516,C,2,0,C02,0,26,6,3,21,11,18,199,2,5,0,0,0,0,0,291,0,21,312,716,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,516,C,3,0,C03,0,22,7,1,28,7,11,211,1,3,0,0,0,0,0,291,0,24,315,716,Acta Casilla,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,516,C,4,0,C04,0,22,6,2,17,13,9,186,4,5,0,0,0,0,0,264,1,24,289,716,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,517,B,1,0,B,0,46,4,4,12,8,10,131,1,7,0,0,0,0,0,223,0,10,233,513,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,517,C,1,0,C01,0,31,9,1,6,11,10,105,2,5,0,0,0,0,0,180,0,16,196,512,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,518,B,1,0,B,0,44,6,1,16,7,14,125,2,7,0,0,0,0,0,222,0,21,243,669,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,518,C,1,0,C01,0,45,6,0,18,10,6,146,4,11,0,0,0,0,0,246,0,21,267,668,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,518,C,2,0,C02,0,39,8,5,14,2,16,150,3,9,0,0,0,0,0,246,0,14,260,668,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,518,C,3,0,C03,0,50,5,9,15,8,20,128,4,5,0,0,0,0,0,244,0,14,258,668,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,518,C,4,0,C04,0,48,3,6,19,13,13,133,9,7,0,0,0,0,0,251,0,17,268,668,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,518,C,5,0,C05,0,31,3,3,16,8,7,128,4,10,0,0,0,0,0,210,1,17,228,668,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,519,B,1,0,B,0,48,5,4,12,9,25,160,2,9,0,0,0,0,0,274,2,26,302,745,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,519,C,1,0,C01,0,32,9,1,15,13,8,164,2,13,0,0,0,0,0,257,0,16,273,745,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,519,C,2,0,C02,0,43,14,1,13,13,6,166,6,13,0,0,0,0,0,275,0,17,292,745,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,519,C,3,0,C03,0,52,8,2,17,9,11,132,5,9,0,0,0,0,0,245,0,17,262,744,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,520,B,1,0,B,0,40,11,0,14,5,12,178,5,8,0,0,0,0,0,273,0,14,287,719,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,520,C,1,0,C01,0,31,8,6,18,8,14,154,7,14,0,0,0,0,0,260,0,11,271,719,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,520,C,2,0,C02,0,42,9,2,19,16,10,156,3,9,0,0,0,0,0,266,0,22,288,719,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,520,C,3,0,C03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,520,C,4,0,C04,0,38,11,2,14,15,20,151,2,11,0,0,0,0,0,264,0,11,275,718,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,521,B,1,0,B,0,34,5,3,17,12,14,123,2,7,0,0,0,0,0,217,0,13,230,570,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,521,C,1,0,C01,0,40,9,2,20,5,12,132,3,6,0,0,0,0,0,229,3,14,246,570,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,521,C,2,0,C02,0,38,10,2,11,10,9,128,3,3,0,0,0,0,0,214,0,16,230,570,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,522,B,1,0,B,0,35,6,2,16,11,12,176,6,5,0,0,0,0,0,269,0,22,291,694,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,522,C,1,0,C01,0,37,9,0,22,12,10,176,1,6,0,0,0,0,0,273,0,19,292,694,Grupo de recuento,,,
